UserId,Id,LikedByUser,DisLikedByUser,Subject,Industry,Function,TypeOfService,AdditionalInfo,Type,TimeLine,CreatedTime,ExpertiseLevel,Award,Image
4fa9c14a-4687-11ea-9914-0242ac1c0002,88828c52-074f-4313-ab39-b89b26ec3f6d,uuid,uuid,UNKNOWN,Real Estate,Customer Service,Management,UNKNOWN,seeker,1 weeks,24-03-1961 10:09:45,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9c190-4687-11ea-9914-0242ac1c0002,f2fbd034-a170-4ce4-85e9-33be7eebe6ee,uuid,uuid,UNKNOWN,Information Technology,Research & Development,Consulting & Staffing,UNKNOWN,seeker,3 weeks,22-01-2000 13:32:07,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Information%20Technology.jpg
4fa9c1d6-4687-11ea-9914-0242ac1c0002,de1c9f96-e115-4055-8409-a9ceec18b4e8,uuid,uuid,business,Industrials,Finance,Construction,UNKNOWN,seeker,6 weeks,01-05-1983 04:46:05,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9c226-4687-11ea-9914-0242ac1c0002,cd361f13-52eb-48b7-b9f5-2f01c1130791,uuid,uuid,business,Consumer Discretionary,UNKNOWN,Hospitality,"Any service that hosts guests such as a hotel, restaurant or pub.",seeker,3 weeks,06-07-1965 12:12:01,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9c26c-4687-11ea-9914-0242ac1c0002,c004c1b7-9877-4ad8-a508-23e21bdf9b1f,uuid,uuid,social,Materials,Strategy,Wellness,UNKNOWN,provider,5 weeks,26-02-2019 08:37:47,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9c2b2-4687-11ea-9914-0242ac1c0002,a2c9e0f2-c4ca-44f2-85cc-c30ef40ded2c,uuid,uuid,personal,Real Estate,Design,Management,UNKNOWN,provider,2 weeks,20-03-1966 17:27:03,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9c2f8-4687-11ea-9914-0242ac1c0002,b1dd3fc3-879d-45c8-b491-47a616683c4b,uuid,uuid,personal,Energy,Strategy,Insurance,UNKNOWN,provider,2 weeks,29-06-1976 03:46:10,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Energy.jpeg
4fa9c33e-4687-11ea-9914-0242ac1c0002,cfbef651-e17d-431c-8a36-f03762623fd4,uuid,uuid,business,Health Care,Design,Transportation,Daily transportation services such as a train.,seeker,4 weeks,28-07-1956 20:38:57,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9c384-4687-11ea-9914-0242ac1c0002,b01310d8-137f-42b6-aea8-f4d5022109b6,uuid,uuid,UNKNOWN,Real Estate,UNKNOWN,Consulting & Staffing,UNKNOWN,provider,2 weeks,09-04-2000 23:10:18,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9c3d4-4687-11ea-9914-0242ac1c0002,683c1372-700e-4d07-b2fd-d76d43c6bad1,uuid,uuid,personal,Health Care,Production,IT,Information technology is shifting away from products such as packaged software towards services such as software as a service,seeker,2 weeks,23-12-2005 23:59:37,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9c41a-4687-11ea-9914-0242ac1c0002,ff80bc9a-19be-4833-b983-bc3026bc4eef,uuid,uuid,social,Consumer Staples,Strategy,Shipping,UNKNOWN,provider,4 weeks,24-01-1995 04:29:58,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9c460-4687-11ea-9914-0242ac1c0002,066699d7-c39f-413b-b1a3-fd99d83a9aef,uuid,uuid,personal,Industrials,Information Technology,Finance,"Financial services such as a bank that offers bank accounts, loans and investments.",seeker,2 weeks,25-09-1976 05:18:55,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9c4a6-4687-11ea-9914-0242ac1c0002,527c4c65-82a2-4f3f-a842-5a0e43fe5bb8,uuid,uuid,business,Consumer Staples,Operations,Accounting and Auditing,UNKNOWN,seeker,4 weeks,22-02-1952 05:35:32,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9c4ec-4687-11ea-9914-0242ac1c0002,ac6e3bbb-44b8-4e26-8744-2252499e82b1,uuid,uuid,business,Consumer Staples,Marketing,Legal Services,UNKNOWN,provider,2 weeks,08-04-1994 08:43:55,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9c532-4687-11ea-9914-0242ac1c0002,1e7477a1-76ee-417f-bc65-a4ac9f63f03d,uuid,uuid,personal,Communication Services,Customer Service,Port Services,UNKNOWN,provider,5 weeks,24-04-2013 13:17:41,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9c582-4687-11ea-9914-0242ac1c0002,800a2ab9-291d-49f7-8290-dd98339c85bf,uuid,uuid,business,Communication Services,Human Resources,Design,Creating designs as a service such as a graphic design or product design ,seeker,6 weeks,19-04-1993 11:41:37,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9c5c8-4687-11ea-9914-0242ac1c0002,8a3d5ff0-f615-407e-98ab-4cf122494e8b,uuid,uuid,business,Information Technology,Customer Service,Ecommerce,UNKNOWN,provider,3 weeks,19-08-2002 23:08:07,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Information%20Technology.jpg
4fa9c60e-4687-11ea-9914-0242ac1c0002,18016148-149c-4bf5-925a-d2aa27e6a75d,uuid,uuid,social,Consumer Discretionary,Information Technology,Design,Creating designs as a service such as a graphic design or product design ,provider,3 weeks,28-09-1971 05:21:20,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9c654-4687-11ea-9914-0242ac1c0002,d7739238-a064-4a1c-bdba-493d94f62e62,uuid,uuid,business,Energy,UNKNOWN,Retail,UNKNOWN,seeker,2 weeks,01-12-2006 04:23:48,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Energy.jpeg
4fa9c69a-4687-11ea-9914-0242ac1c0002,53ba5cc4-5a92-43be-8d89-cd8b5e7ecd55,uuid,uuid,business,UNKNOWN,Marketing,Management,UNKNOWN,provider,6 weeks,09-05-1964 21:42:22,2,UNKNOWN,UNKNOWN
4fa9c6e0-4687-11ea-9914-0242ac1c0002,9bda1343-448a-4b76-98d8-8ae00fe7b54e,uuid,uuid,business,Real Estate,Human Resources,Hospitality,"Any service that hosts guests such as a hotel, restaurant or pub.",provider,1 weeks,01-09-1961 07:14:03,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9c726-4687-11ea-9914-0242ac1c0002,04c34422-bda6-4baa-ac38-d9a713bddffe,uuid,uuid,UNKNOWN,Communication Services,Quality,Professional Services,The services of a recognized professional such as a lawyer or accountant.,seeker,1 weeks,05-10-1984 23:46:27,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9c76c-4687-11ea-9914-0242ac1c0002,6a64aa87-1416-4bf5-b8c6-b5971f591363,uuid,uuid,social,Industrials,Sourcing,agricultural services,UNKNOWN,provider,5 weeks,18-12-1953 19:05:07,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9c7b2-4687-11ea-9914-0242ac1c0002,a902bee9-664e-46a0-8da1-cd58fa2376ad,uuid,uuid,social,Industrials,UNKNOWN,Retail,UNKNOWN,provider,6 weeks,08-12-2007 14:40:02,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9c802-4687-11ea-9914-0242ac1c0002,604b6291-d0ff-4e18-b418-378228685bb9,uuid,uuid,social,Industrials,Finance,Product as a Service,UNKNOWN,seeker,1 weeks,22-07-2012 23:32:26,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9c848-4687-11ea-9914-0242ac1c0002,13162491-9b1c-4ecb-8960-7cfd598fa332,uuid,uuid,social,UNKNOWN,Operations,Design,Creating designs as a service such as a graphic design or product design ,provider,1 weeks,05-02-2009 09:13:46,2,UNKNOWN,UNKNOWN
4fa9c88e-4687-11ea-9914-0242ac1c0002,f17c5cf9-d3d3-4806-81ab-a6a6bb83541a,uuid,uuid,business,Communication Services,Customer Service,Healthcare,"Healthcare services such as a hospital, clinic or doctor's office.",provider,4 weeks,23-03-2002 11:19:52,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9c8d4-4687-11ea-9914-0242ac1c0002,20b010cf-c741-4217-b711-dbbd8ed919b2,uuid,uuid,personal,Health Care,Strategy,UNKNOWN,UNKNOWN,provider,6 weeks,03-03-1950 14:10:49,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9c91a-4687-11ea-9914-0242ac1c0002,aec2c987-b87e-4edd-85ff-c4c790b61f9e,uuid,uuid,business,Energy,Production,Insurance,UNKNOWN,provider,2 weeks,01-04-1986 09:53:25,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Energy.jpeg
4fa9c96a-4687-11ea-9914-0242ac1c0002,e25cc66e-ecaa-49c6-946f-de107e29c2f6,uuid,uuid,business,UNKNOWN,Information Technology,Asset Rentals,UNKNOWN,seeker,2 weeks,16-08-1962 01:51:49,2,UNKNOWN,UNKNOWN
4fa9c9b0-4687-11ea-9914-0242ac1c0002,8ba6bbbd-f345-454b-9027-03516366bab8,uuid,uuid,business,Financials,Production,Entertainment,"Entertainment such as a video game, theme park or movie.",seeker,4 weeks,24-11-1975 18:16:51,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9c9f6-4687-11ea-9914-0242ac1c0002,5ade625b-a1c1-4591-b30f-27bb0be7b72f,uuid,uuid,personal,Real Estate,Marketing,Healthcare,"Healthcare services such as a hospital, clinic or doctor's office.",seeker,1 weeks,12-05-2004 01:02:53,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9ca3c-4687-11ea-9914-0242ac1c0002,5c43aad0-e751-4d7a-aa8c-5c982b56cc7b,uuid,uuid,social,Industrials,Information Technology,Asset Rentals,UNKNOWN,provider,1 weeks,08-12-1970 17:02:52,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9ca82-4687-11ea-9914-0242ac1c0002,acd2d313-c694-4c68-acdc-fb6766acd2a3,uuid,uuid,social,Materials,Strategy,Entertainment,"Entertainment such as a video game, theme park or movie.",seeker,6 weeks,08-03-1997 10:01:36,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9cadc-4687-11ea-9914-0242ac1c0002,524978a2-7a36-42cd-8636-4f60f84b095c,uuid,uuid,social,Real Estate,Operations,Retail,UNKNOWN,provider,2 weeks,06-02-1958 07:04:46,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9cb36-4687-11ea-9914-0242ac1c0002,0927c861-aac3-4042-a795-4b13a6f8151b,uuid,uuid,personal,UNKNOWN,Human Resources,Healthcare,"Healthcare services such as a hospital, clinic or doctor's office.",provider,1 weeks,30-01-1979 11:31:44,2,UNKNOWN,UNKNOWN
4fa9cb86-4687-11ea-9914-0242ac1c0002,4452b3c7-e318-4cdb-8390-b8ab1b5aeb19,uuid,uuid,business,Health Care,Customer Service,Education,UNKNOWN,seeker,4 weeks,13-12-1955 07:18:35,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9cbcc-4687-11ea-9914-0242ac1c0002,845155ab-9617-48a5-b905-4e50c1f37f7f,uuid,uuid,business,Industrials,Strategy,Trade,UNKNOWN,seeker,6 weeks,23-07-1967 01:56:50,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9cc44-4687-11ea-9914-0242ac1c0002,bcb8b0e6-01c8-41c4-9058-c7ccb4e25c09,uuid,uuid,personal,Health Care,Finance,Shipping,UNKNOWN,seeker,5 weeks,27-08-1967 02:27:58,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9cc94-4687-11ea-9914-0242ac1c0002,dda536c8-21ef-4175-9932-36f96019c176,uuid,uuid,social,Communication Services,Operations,Sports,Sports including facilities such as gyms and spectator sports such as professional football.,seeker,6 weeks,27-01-1964 04:09:50,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9ccda-4687-11ea-9914-0242ac1c0002,c11fd520-27f1-41eb-8a64-af9dbca93d45,uuid,uuid,social,Information Technology,Finance,Asset Rentals,UNKNOWN,seeker,2 weeks,12-08-1970 15:09:27,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Information%20Technology.jpg
4fa9cd20-4687-11ea-9914-0242ac1c0002,5bec7161-ee6e-4faa-be14-af488fc66c5b,uuid,uuid,personal,Consumer Discretionary,Customer Service,Construction,UNKNOWN,seeker,4 weeks,11-11-1992 08:00:46,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9cd66-4687-11ea-9914-0242ac1c0002,6c9f3ecc-c648-426c-b7e8-b00a3682dbf0,uuid,uuid,personal,Consumer Discretionary,Sourcing,Media," media such as a newspaper, blog or video.",provider,1 weeks,14-12-1978 08:16:12,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9cdac-4687-11ea-9914-0242ac1c0002,b8b4a92a-c939-4f72-a651-f5065129d07b,uuid,uuid,UNKNOWN,Financials,Marketing,Tourism,Travel services such as a flight or tour.,provider,5 weeks,16-04-1975 07:44:05,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9cdf2-4687-11ea-9914-0242ac1c0002,9fc86fae-9a59-4e52-ade0-6963898d2746,uuid,uuid,UNKNOWN,UNKNOWN,Design,Insurance,UNKNOWN,seeker,3 weeks,12-12-1958 11:49:33,3,UNKNOWN,UNKNOWN
4fa9ce56-4687-11ea-9914-0242ac1c0002,b54e9ee4-29cf-4d5d-8d33-7d522563c0db,uuid,uuid,personal,Materials,UNKNOWN,Real Estate,UNKNOWN,provider,2 weeks,23-08-1976 07:23:40,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9ce9c-4687-11ea-9914-0242ac1c0002,04aa89da-104f-40cb-a4c0-ebaae603be98,uuid,uuid,personal,Consumer Staples,Human Resources,Port Services,UNKNOWN,provider,1 weeks,31-10-2004 23:56:42,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9cee2-4687-11ea-9914-0242ac1c0002,000b1260-d731-4234-8537-1aa0dbb459e1,uuid,uuid,personal,Consumer Staples,Operations,Port Services,UNKNOWN,seeker,1 weeks,21-02-1963 11:04:40,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9cf28-4687-11ea-9914-0242ac1c0002,06cd91dd-9c12-4edd-a7fe-cb23df266410,uuid,uuid,personal,Communication Services,UNKNOWN,Construction,UNKNOWN,provider,1 weeks,08-03-1983 11:07:44,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9cf6e-4687-11ea-9914-0242ac1c0002,090ca4bd-9712-410a-8116-46b72087e962,uuid,uuid,personal,Consumer Staples,Research & Development,Marketing & Sales,UNKNOWN,seeker,1 weeks,24-11-1953 09:36:52,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9cfbe-4687-11ea-9914-0242ac1c0002,51374757-8a2b-4209-a79e-95c0e6166a65,uuid,uuid,UNKNOWN,Materials,Distribution,agricultural services,UNKNOWN,seeker,2 weeks,11-09-2004 07:45:19,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9d004-4687-11ea-9914-0242ac1c0002,be8a35b8-ee99-43c6-94ac-f5c4b4012144,uuid,uuid,personal,Real Estate,Governance,Automotive services,UNKNOWN,provider,4 weeks,08-04-1950 11:51:30,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9d04a-4687-11ea-9914-0242ac1c0002,15d5cd43-99fa-4466-95b0-cd4d7eb75bb1,uuid,uuid,UNKNOWN,Financials,UNKNOWN,Automotive services,UNKNOWN,seeker,2 weeks,29-01-2009 10:40:15,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d090-4687-11ea-9914-0242ac1c0002,fb1387d9-1a7d-457b-b0f9-33d3827d2eb3,uuid,uuid,personal,UNKNOWN,Distribution,Consulting & Staffing,UNKNOWN,provider,3 weeks,11-09-1994 13:59:18,1,UNKNOWN,UNKNOWN
4fa9d0d6-4687-11ea-9914-0242ac1c0002,9562f3ef-3992-4ed5-9a30-b9272d78392a,uuid,uuid,social,Consumer Discretionary,Customer Service,Research & Development Services,UNKNOWN,seeker,5 weeks,08-07-1973 00:53:55,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9d11c-4687-11ea-9914-0242ac1c0002,504eff59-c984-43af-86ba-5255031c7baf,uuid,uuid,UNKNOWN,Consumer Discretionary,Finance,Design,Creating designs as a service such as a graphic design or product design ,provider,5 weeks,13-07-1976 00:42:37,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9d16c-4687-11ea-9914-0242ac1c0002,ed95e9bc-ad57-4084-affe-36f1c2e5832e,uuid#833a679a-ec94-4782-83ed-7282b7e9a60a,uuid,business,Information Technology,Governance,Culture,UNKNOWN,seeker,5 weeks,11-03-2003 17:45:19,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Information%20Technology.jpg
4fa9d1b2-4687-11ea-9914-0242ac1c0002,a09fe7c3-c8f0-443a-9c7c-4a96590ca925,uuid,uuid,social,Consumer Staples,Production,Media," media such as a newspaper, blog or video.",provider,1 weeks,04-03-1996 04:43:28,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Staples.jpg
4fa9d20c-4687-11ea-9914-0242ac1c0002,584d8994-3b23-42d8-99f3-c755ba0b6d40,uuid,uuid,personal,Real Estate,Operations,Accounting and Auditing,UNKNOWN,seeker,5 weeks,09-05-1998 18:30:19,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9d252-4687-11ea-9914-0242ac1c0002,dc077952-980b-4dc7-84ad-ae4c33b11c4f,uuid,uuid,personal,Real Estate,Finance,Sports,Sports including facilities such as gyms and spectator sports such as professional football.,seeker,4 weeks,19-05-1996 04:08:35,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9d2a2-4687-11ea-9914-0242ac1c0002,bb3341fc-ed66-491e-96c6-0b3d89e2d3f6,uuid,uuid,social,Financials,Customer Service,Real Estate,UNKNOWN,provider,1 weeks,13-02-1961 06:15:31,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d2e8-4687-11ea-9914-0242ac1c0002,96482d74-215d-4587-8565-509b35198c1d,uuid,uuid,social,Communication Services,Marketing,UNKNOWN,UNKNOWN,seeker,3 weeks,03-05-1993 20:07:31,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9d32e-4687-11ea-9914-0242ac1c0002,7f0558e7-03bc-4058-9e73-3d9b75d1aa5e,uuid#uuid11#uuid11,uuid,UNKNOWN,Materials,Sourcing,Port Services,UNKNOWN,seeker,6 weeks,13-06-1993 14:39:57,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9d374-4687-11ea-9914-0242ac1c0002,9e2bf0de-aa1a-4ab3-830b-bdec5594a0bf,uuid,uuid,social,Consumer Discretionary,Design,Entertainment,"Entertainment such as a video game, theme park or movie.",seeker,5 weeks,27-08-2011 04:38:21,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9d3ba-4687-11ea-9914-0242ac1c0002,df14e4f2-1632-460f-8d8c-94e3cfcc9748,uuid,uuid#f8216846-f1cb-4072-843e-62b93f819715,personal,UNKNOWN,Strategy,IT,Information technology is shifting away from products such as packaged software towards services such as software as a service,provider,1 weeks,26-01-1969 12:58:39,2,UNKNOWN,UNKNOWN
4fa9d40a-4687-11ea-9914-0242ac1c0002,4807ff2a-4058-49ce-9587-28082a79b019,uuid,uuid,social,Financials,Information Technology,Marketing & Sales,UNKNOWN,seeker,1 weeks,01-05-1985 17:21:18,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d450-4687-11ea-9914-0242ac1c0002,5b2c81f7-d1a7-40f9-b499-54695097ed06,uuid,uuid,UNKNOWN,Health Care,Operations,Healthcare,"Healthcare services such as a hospital, clinic or doctor's office.",seeker,5 weeks,14-05-1981 10:31:00,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9d496-4687-11ea-9914-0242ac1c0002,f187cfbc-d2d7-4ac6-878e-04dc3d79dfa6,uuid,uuid,personal,Health Care,UNKNOWN,Storage Services,UNKNOWN,provider,2 weeks,05-01-2012 00:09:38,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9d4dc-4687-11ea-9914-0242ac1c0002,5b584aba-a4c4-4a70-9dac-db4894314019,uuid,uuid,UNKNOWN,Communication Services,Strategy,Research & Development Services,UNKNOWN,provider,5 weeks,29-06-1974 16:31:40,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9d522-4687-11ea-9914-0242ac1c0002,27c2f1fb-d1c9-4350-8a3d-02461a37f72b,uuid#f8216846-f1cb-4072-843e-62b93f819715,uuid,social,Materials,Marketing,Consulting & Staffing,UNKNOWN,seeker,4 weeks,22-12-2018 01:05:18,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9d568-4687-11ea-9914-0242ac1c0002,b7b53100-0869-4f14-8ee3-a792e8e5a35a,uuid,uuid,personal,Financials,Governance,Ecommerce,UNKNOWN,provider,4 weeks,21-08-2019 10:02:40,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d5ae-4687-11ea-9914-0242ac1c0002,071a2620-94b2-4302-9ace-34ae2b2d59dd,uuid,uuid,UNKNOWN,Materials,Production,Product as a Service,UNKNOWN,seeker,6 weeks,07-01-1979 17:44:23,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Materials%20.jpg
4fa9d5f4-4687-11ea-9914-0242ac1c0002,d7668165-1f6f-4f58-b53c-b3d05f7f586d,uuid#f8216846-f1cb-4072-843e-62b93f819715,uuid,personal,Consumer Discretionary,Operations,Finance,"Financial services such as a bank that offers bank accounts, loans and investments.",seeker,1 weeks,17-02-1988 21:20:39,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9d63a-4687-11ea-9914-0242ac1c0002,7de01763-c6d6-4bc9-aa11-31c497096d5b,uuid,uuid,social,Communication Services,Strategy,Product as a Service,UNKNOWN,seeker,6 weeks,31-08-1996 02:23:44,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9d680-4687-11ea-9914-0242ac1c0002,998212cf-c1c2-4373-b318-94d21bbab863,uuid,uuid,UNKNOWN,UNKNOWN,Governance,Healthcare,"Healthcare services such as a hospital, clinic or doctor's office.",provider,4 weeks,18-11-1981 01:00:00,1,UNKNOWN,UNKNOWN
4fa9d6c6-4687-11ea-9914-0242ac1c0002,a3bc129e-8fa1-4700-a588-53d29847cdd2,uuid,uuid,UNKNOWN,Industrials,Information Technology,Management,UNKNOWN,seeker,5 weeks,03-04-1956 20:22:47,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Industrials.jpg
4fa9d70c-4687-11ea-9914-0242ac1c0002,b42423a1-3a72-444d-ae90-2276ea895d7f,uuid,uuid,UNKNOWN,Financials,Design,Finance,"Financial services such as a bank that offers bank accounts, loans and investments.",provider,4 weeks,07-02-1972 07:46:13,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d75c-4687-11ea-9914-0242ac1c0002,45af4b68-3fcf-4753-ad91-fd74db2cb26e,uuid,uuid,personal,Consumer Discretionary,Customer Service,Marketing & Sales,UNKNOWN,provider,6 weeks,01-06-1954 13:54:51,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Consumer%20Discretionary.jpg
4fa9d7a2-4687-11ea-9914-0242ac1c0002,77acb4da-6722-4905-990f-9be2c5830c55,uuid,uuid,UNKNOWN,Health Care,Research & Development,Storage Services,UNKNOWN,seeker,1 weeks,18-01-1960 06:22:45,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9d838-4687-11ea-9914-0242ac1c0002,a0dcb156-79bf-442e-8762-432e2b612217,uuid,uuid,UNKNOWN,Information Technology,Customer Service,Media," media such as a newspaper, blog or video.",seeker,3 weeks,24-05-1971 21:16:31,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Information%20Technology.jpg
4fa9d87e-4687-11ea-9914-0242ac1c0002,3a8e35ac-ee22-4f24-84a6-495e52264e22,uuid,uuid,personal,Communication Services,Research & Development,Retail,UNKNOWN,provider,4 weeks,04-06-1964 04:06:31,2,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Communication%20Services.jpg
4fa9d8ce-4687-11ea-9914-0242ac1c0002,9907af63-8b3a-4852-912c-844067492772,uuid,uuid,UNKNOWN,Real Estate,Distribution,Sports,Sports including facilities such as gyms and spectator sports such as professional football.,seeker,3 weeks,30-06-2011 05:28:04,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Real%20Estate.png
4fa9d914-4687-11ea-9914-0242ac1c0002,e6ddabde-983e-485f-8d7b-61ba88b21d1a,uuid,uuid,personal,Financials,Governance,Media," media such as a newspaper, blog or video.",provider,5 weeks,03-12-1957 15:24:17,3,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Financials.jpg
4fa9d95a-4687-11ea-9914-0242ac1c0002,2056e40d-a44a-45cc-b6f0-7f4be75a526b,uuid,uuid,business,Health Care,Human Resources,Construction,UNKNOWN,provider,3 weeks,04-05-1987 00:51:42,1,UNKNOWN,https://interestimage.s3.ap-south-1.amazonaws.com/Health%20Care.jpg
4fa9d9a0-4687-11ea-9914-0242ac1c0002,514b5c1b-24e7-431c-9817-5353d2479794,uuid,uuid,social,UNKNOWN,Sourcing,Legal Services,UNKNOWN,provider,5 weeks,19-03-1963 05:43:40,1,UNKNOWN,UNKNOWN
